Subject,Expertise,Mode,Mode_Order,Trial,Winner,Loser,,WinnerRating,LoserRating,AbsDiff,Time,Correct,CorrectNum
#NAME?,novice,tradeC,0,9,11,48,,4.142857143,2.666666667,1.476190476,2314,correct,1
#NAME?,novice,tradeC,0,10,11,180,,4.142857143,3.15,0.992857143,5032,correct,1
#NAME?,novice,tradeC,0,12,11,146,,4.142857143,3.708333333,0.43452381,1973,correct,1
#NAME?,novice,tradeC,0,13,11,277,,4.142857143,3.8125,0.330357143,1752,correct,1
#NAME?,novice,tradeC,0,16,11,229,,4.142857143,2.75,1.392857143,2077,correct,1
#NAME?,novice,tradeC,0,17,11,148,,4.142857143,3.105263158,1.037593985,3233,correct,1
#NAME?,novice,tradeC,0,20,w18,11,,5.681818182,4.142857143,1.538961039,7731,correct,1
#NAME?,novice,tradeC,0,21,w18,205,,5.681818182,4.333333333,1.348484849,1481,correct,1
#NAME?,novice,tradeC,0,22,w18,178,,5.681818182,4.523809524,1.158008658,2446,correct,1
#NAME?,novice,tradeC,0,23,w18,80,,5.681818182,3.227272727,2.454545455,1948,correct,1
#NAME?,novice,tradeC,0,24,w18,300,,5.681818182,2.6,3.081818182,1463,correct,1
#NAME?,novice,tradeC,0,25,w18,262,,5.681818182,4.3,1.381818182,1388,correct,1
#NAME?,novice,tradeC,0,26,w18,284,,5.681818182,2.923076923,2.758741259,2036,correct,1
#NAME?,novice,tradeC,0,27,w18,47,,5.681818182,2.475,3.206818182,1538,correct,1
#NAME?,novice,tradeC,0,28,w18,282,,5.681818182,5.555555556,0.126262626,3480,correct,1
#NAME?,novice,tradeC,0,29,w18,202,,5.681818182,3,2.681818182,2140,correct,1
#NAME?,novice,tradeC,0,30,w18,209,,5.681818182,3.142857143,2.538961039,2613,correct,1
#NAME?,novice,tradeC,,1,169,256,,3.736842105,3.157894737,0.578947368,4032,correct,1
#NAME?,novice,tradeC,,2,340,169,,6.05,3.736842105,2.313157895,3856,correct,1
#NAME?,novice,tradeC,,3,340,29,,6.05,3.8,2.25,1745,correct,1
#NAME?,novice,tradeC,,5,337,240,,6.04,4.0625,1.9775,3830,correct,1
#NAME?,novice,tradeC,,6,337,104,,6.04,4.045454545,1.994545455,3080,correct,1
#NAME?,novice,tradeC,,7,337,18,,6.04,3.52173913,2.51826087,1936,correct,1
#NAME?,novice,tradeC,,8,337,268,,6.04,5.392857143,0.647142857,8504,correct,1
#NAME?,novice,tradeC,,9,337,35,,6.04,2.448275862,3.591724138,1136,correct,1
#NAME?,novice,tradeC,,10,337,178,,6.04,4.523809524,1.516190476,2056,correct,1
#NAME?,novice,tradeC,,11,337,15,,6.04,3.37037037,2.66962963,2032,correct,1
#NAME?,novice,tradeC,,12,337,51,,6.04,4.476190476,1.563809524,2480,correct,1
#NAME?,novice,tradeC,,13,337,291,,6.04,3.5,2.54,1672,correct,1
#NAME?,novice,tradeC,,14,337,39,,6.04,3.722222222,2.317777778,1472,correct,1
#NAME?,novice,tradeC,,15,337,242,,6.04,5.923076923,0.116923077,2312,correct,1
#NAME?,novice,tradeC,,16,337,324,,6.04,3.318181818,2.721818182,1456,correct,1
#NAME?,novice,tradeC,,17,337,238,,6.04,2.714285714,3.325714286,1648,correct,1
#NAME?,novice,tradeC,,18,337,137,,6.04,4.428571429,1.611428571,1280,correct,1
#NAME?,novice,tradeC,,19,337,273,,6.04,3.136363636,2.903636364,3240,correct,1
#NAME?,novice,tradeC,,20,337,136,,6.04,4.681818182,1.358181818,5696,correct,1
#NAME?,novice,tradeC,,21,337,222,,6.04,3.227272727,2.812727273,1744,correct,1
#NAME?,novice,tradeC,,22,337,145,,6.04,3.833333333,2.206666667,1800,correct,1
#NAME?,novice,tradeC,,23,337,67,,6.04,4.5,1.54,1600,correct,1
#NAME?,novice,tradeC,,24,337,212,,6.04,4,2.04,1744,correct,1
#NAME?,novice,tradeC,,26,337,63,,6.04,3.045454545,2.994545455,1336,correct,1
#NAME?,novice,tradeC,,27,337,228,,6.04,5.294117647,0.745882353,5920,correct,1
#NAME?,novice,tradeC,,29,345,8,,5.428571429,4.157894737,1.270676692,2280,correct,1
#NAME?,novice,tradeC,,30,345,236,,5.428571429,2.25,3.178571429,1512,correct,1
#NAME?,novice,tradeC,0,0,339,106,,6.75,5.333333333,1.416666667,7380,correct,1
#NAME?,novice,tradeC,0,1,339,73,,6.75,4.769230769,1.980769231,3091,correct,1
#NAME?,novice,tradeC,0,2,339,249,,6.75,3.666666667,3.083333333,1478,correct,1
#NAME?,novice,tradeC,0,3,339,200,,6.75,4.16,2.59,1297,correct,1
#NAME?,novice,tradeC,0,4,339,77,,6.75,3.4,3.35,1595,correct,1
#NAME?,novice,tradeC,0,5,339,275,,6.75,4.047619048,2.702380952,1335,correct,1
#NAME?,novice,tradeC,0,6,339,153,,6.75,3.75,3,1338,correct,1
#NAME?,novice,tradeC,0,7,339,21,,6.75,4.5625,2.1875,1777,correct,1
#NAME?,novice,tradeC,0,8,339,185,,6.75,4.48,2.27,1224,correct,1
#NAME?,novice,tradeC,0,9,339,145,,6.75,3.833333333,2.916666667,1448,correct,1
#NAME?,novice,tradeC,0,10,339,175,,6.75,3.825,2.925,3178,correct,1
#NAME?,novice,tradeC,0,11,339,98,,6.75,4.111111111,2.638888889,2010,correct,1
#NAME?,novice,tradeC,0,12,339,9,,6.75,2.368421053,4.381578947,2887,correct,1
#NAME?,novice,tradeC,0,13,339,223,,6.75,1.736842105,5.013157895,955,correct,1
#NAME?,novice,tradeC,0,14,339,w15,,6.75,5.076923077,1.673076923,1734,correct,1
#NAME?,novice,tradeC,0,15,339,231,,6.75,5.090909091,1.659090909,2735,correct,1
#NAME?,novice,tradeC,0,16,339,140,,6.75,2.8,3.95,980,correct,1
#NAME?,novice,tradeC,0,17,339,39,,6.75,3.722222222,3.027777778,1355,correct,1
#NAME?,novice,tradeC,0,18,339,104,,6.75,4.045454545,2.704545455,1568,correct,1
#NAME?,novice,tradeC,0,19,339,74,,6.75,5.473684211,1.276315789,7175,correct,1
#NAME?,novice,tradeC,0,20,339,w11,,6.75,5.117647059,1.632352941,1119,correct,1
#NAME?,novice,tradeC,0,21,339,81,,6.75,2.727272727,4.022727273,984,correct,1
#NAME?,novice,tradeC,0,22,339,259,,6.75,2.846153846,3.903846154,1399,correct,1
#NAME?,novice,tradeC,0,24,302,320,,6.47826087,4.65,1.82826087,2455,correct,1
#NAME?,novice,tradeC,0,25,302,160,,6.47826087,3.736842105,2.741418765,1394,correct,1
#NAME?,novice,tradeC,0,26,302,11,,6.47826087,4.142857143,2.335403727,1702,correct,1
#NAME?,novice,tradeC,0,27,302,121,,6.47826087,5.178571429,1.299689441,1796,correct,1
#NAME?,novice,tradeC,0,28,302,202,,6.47826087,3,3.47826087,1223,correct,1
#NAME?,novice,tradeC,0,29,302,195,,6.47826087,4.25,2.22826087,930,correct,1
#NAME?,novice,tradeC,0,30,302,188,,6.47826087,3.181818182,3.296442688,1228,correct,1
#NAME?,novice,tradeC,1,0,208,134,,4.0625,3.833333333,0.229166667,3072,correct,1
#NAME?,novice,tradeC,1,2,208,55,,4.0625,1.913043478,2.149456522,1967,correct,1
#NAME?,novice,tradeC,1,4,233,154,,3.571428571,3.48,0.091428571,5723,correct,1
#NAME?,novice,tradeC,1,5,233,204,,3.571428571,2.476190476,1.095238095,4069,correct,1
#NAME?,novice,tradeC,1,6,265,233,,4.15,3.571428571,0.578571429,4214,correct,1
#NAME?,novice,tradeC,1,8,265,107,,4.15,3.814814815,0.335185185,1441,correct,1
#NAME?,novice,tradeC,1,11,265,188,,4.15,3.181818182,0.968181818,1378,correct,1
#NAME?,novice,tradeC,1,12,265,303,,4.15,2.733333333,1.416666667,1851,correct,1
#NAME?,novice,tradeC,1,17,253,215,,4.1875,2.956521739,1.230978261,2964,correct,1
#NAME?,novice,tradeC,1,19,253,69,,4.1875,3.117647059,1.069852941,2571,correct,1
#NAME?,novice,tradeC,1,20,230,253,,5.9,4.1875,1.7125,1738,correct,1
#NAME?,novice,tradeC,1,21,230,78,,5.9,3.2,2.7,1445,correct,1
#NAME?,novice,tradeC,1,22,230,175,,5.9,3.825,2.075,1243,correct,1
#NAME?,novice,tradeC,1,23,230,11,,5.9,4.142857143,1.757142857,1209,correct,1
#NAME?,novice,tradeC,1,24,230,306,,5.9,4.85,1.05,3085,correct,1
#NAME?,novice,tradeC,1,25,230,48,,5.9,2.666666667,3.233333333,937,correct,1
#NAME?,novice,tradeC,1,26,230,160,,5.9,3.736842105,2.163157895,1570,correct,1
#NAME?,novice,tradeC,1,27,230,100,,5.9,4.25,1.65,2395,correct,1
#NAME?,novice,tradeC,1,28,230,120,,5.9,4.066666667,1.833333333,1514,correct,1
#NAME?,novice,tradeC,1,29,230,w0,,5.9,5.142857143,0.757142857,1082,correct,1
#NAME?,novice,tradeC,,0,183,273,,3.368421053,3.136363636,0.232057417,8811,correct,1
#NAME?,novice,tradeC,,4,43,14,,4.181818182,2.842105263,1.339712919,6504,correct,1
#NAME?,novice,tradeC,,5,106,43,,5.333333333,4.181818182,1.151515151,14139,correct,1
#NAME?,novice,tradeC,,6,106,245,,5.333333333,3.6,1.733333333,2157,correct,1
#NAME?,novice,tradeC,,7,106,287,,5.333333333,4.545454545,0.787878788,3880,correct,1
#NAME?,novice,tradeC,,8,106,311,,5.333333333,2.608695652,2.724637681,1609,correct,1
#NAME?,novice,tradeC,,9,346,106,,6.28,5.333333333,0.946666667,3561,correct,1
#NAME?,novice,tradeC,,13,13,120,,4.631578947,4.066666667,0.56491228,10590,correct,1
#NAME?,novice,tradeC,,15,13,162,,4.631578947,3.772727273,0.858851674,5697,correct,1
#NAME?,novice,tradeC,,16,13,109,,4.631578947,3.227272727,1.40430622,3199,correct,1
#NAME?,novice,tradeC,,17,13,2,,4.631578947,3.736842105,0.894736842,4800,correct,1
#NAME?,novice,tradeC,,18,343,13,,5.736842105,4.631578947,1.105263158,29852,correct,1
#NAME?,novice,tradeC,,20,192,157,,3.533333333,2.846153846,0.687179487,3539,correct,1
#NAME?,novice,tradeC,,21,192,65,,3.533333333,3.512195122,0.021138211,12120,correct,1
#NAME?,novice,tradeC,,22,345,192,,5.428571429,3.533333333,1.895238096,27982,correct,1
#NAME?,novice,tradeC,,23,345,48,,5.428571429,2.666666667,2.761904762,2231,correct,1
#NAME?,novice,tradeC,,25,99,119,,3.523809524,3.421052632,0.102756892,3406,correct,1
#NAME?,novice,tradeC,,26,99,41,,3.523809524,3.333333333,0.190476191,3130,correct,1
#NAME?,novice,tradeC,,27,99,204,,3.523809524,2.476190476,1.047619048,2460,correct,1
#NAME?,novice,tradeC,,30,67,99,,4.5,3.523809524,0.976190476,4923,correct,1
#NAME?,novice,tradeC,,8,303,238,,2.733333333,2.714285714,0.019047619,1546,correct,1
#NAME?,novice,tradeC,,24,50,303,,5.047619048,2.733333333,2.314285715,16141,correct,1
#NAME?,novice,tradeC,,25,50,62,,5.047619048,3.157894737,1.889724311,3936,correct,1
#NAME?,novice,tradeC,,26,50,154,,5.047619048,3.48,1.567619048,2545,correct,1
#NAME?,novice,tradeC,,27,50,328,,5.047619048,3.764705882,1.282913166,1737,correct,1
#NAME?,novice,tradeC,,28,50,147,,5.047619048,3.4,1.647619048,2468,correct,1
#NAME?,novice,tradeC,,29,50,151,,5.047619048,3.333333333,1.714285715,3091,correct,1
#NAME?,novice,tradeC,,30,250,50,,5.291666667,5.047619048,0.244047619,10214,correct,1
#NAME?,novice,tradeC,,0,231,165,,5.090909091,4.8,0.290909091,6548,correct,1
#NAME?,novice,tradeC,,1,231,1,,5.090909091,3.434782609,1.656126482,2329,correct,1
#NAME?,novice,tradeC,,2,231,143,,5.090909091,4.3,0.790909091,3724,correct,1
#NAME?,novice,tradeC,,3,231,261,,5.090909091,4.055555556,1.035353535,1777,correct,1
#NAME?,novice,tradeC,,4,231,307,,5.090909091,1.555555556,3.535353535,1654,correct,1
#NAME?,novice,tradeC,,5,231,311,,5.090909091,2.608695652,2.482213439,1811,correct,1
#NAME?,novice,tradeC,,6,231,46,,5.090909091,4.083333333,1.007575758,2441,correct,1
#NAME?,novice,tradeC,,7,231,227,,5.090909091,4.344827586,0.746081505,6762,correct,1
#NAME?,novice,tradeC,,10,231,304,,5.090909091,2.473684211,2.61722488,1114,correct,1
#NAME?,novice,tradeC,,11,231,179,,5.090909091,3.653846154,1.437062937,1519,correct,1
#NAME?,novice,tradeC,,12,231,277,,5.090909091,3.8125,1.278409091,4556,correct,1
#NAME?,novice,tradeC,,13,231,202,,5.090909091,3,2.090909091,2126,correct,1
#NAME?,novice,tradeC,,14,231,155,,5.090909091,3.227272727,1.863636364,2554,correct,1
#NAME?,novice,tradeC,,16,287,99,,4.545454545,3.523809524,1.021645021,2036,correct,1
#NAME?,novice,tradeC,,17,287,w19,,4.545454545,4.421052632,0.124401913,2058,correct,1
#NAME?,novice,tradeC,,18,287,76,,4.545454545,3.352941176,1.192513369,1677,correct,1
#NAME?,novice,tradeC,,19,258,287,,4.727272727,4.545454545,0.181818182,4714,correct,1
#NAME?,novice,tradeC,,20,258,252,,4.727272727,3.285714286,1.441558441,2182,correct,1
#NAME?,novice,tradeC,,22,330,263,,4.65,4.391304348,0.258695652,2239,correct,1
#NAME?,novice,tradeC,,23,330,14,,4.65,2.842105263,1.807894737,1261,correct,1
#NAME?,novice,tradeC,,24,330,201,,4.65,4.461538462,0.188461538,1327,correct,1
#NAME?,novice,tradeC,,25,330,279,,4.65,2.882352941,1.767647059,1260,correct,1
#NAME?,novice,tradeC,,26,45,330,,5.36,4.65,0.71,2498,correct,1
#NAME?,novice,tradeC,,27,45,153,,5.36,3.75,1.61,1664,correct,1
#NAME?,novice,tradeC,,28,45,140,,5.36,2.8,2.56,1271,correct,1
#NAME?,novice,tradeC,,29,45,w17,,5.36,4.318181818,1.041818182,2554,correct,1
#NAME?,novice,tradeC,,30,45,52,,5.36,4.058823529,1.301176471,2036,correct,1
#NAME?,novice,tradeC,0,0,37,19,,5.2,3.739130435,1.460869565,4721,correct,1
#NAME?,novice,tradeC,0,1,345,37,,5.428571429,5.2,0.228571429,7894,correct,1
#NAME?,novice,tradeC,0,2,345,72,,5.428571429,4.55,0.878571429,4010,correct,1
#NAME?,novice,tradeC,0,3,345,197,,5.428571429,3.47826087,1.950310559,5540,correct,1
#NAME?,novice,tradeC,0,4,345,105,,5.428571429,2.055555556,3.373015873,1842,correct,1
#NAME?,novice,tradeC,0,5,345,292,,5.428571429,3.117647059,2.31092437,1636,correct,1
#NAME?,novice,tradeC,0,6,345,w19,,5.428571429,4.421052632,1.007518797,1371,correct,1
#NAME?,novice,tradeC,0,7,345,28,,5.428571429,4,1.428571429,3733,correct,1
#NAME?,novice,tradeC,0,8,345,267,,5.428571429,4.6,0.828571429,2057,correct,1
#NAME?,novice,tradeC,0,9,345,92,,5.428571429,3.2,2.228571429,1556,correct,1
#NAME?,novice,tradeC,0,10,345,94,,5.428571429,4.041666667,1.386904762,3191,correct,1
#NAME?,novice,tradeC,0,11,345,214,,5.428571429,3.05,2.378571429,5709,correct,1
#NAME?,novice,tradeC,0,12,345,200,,5.428571429,4.16,1.268571429,2166,correct,1
#NAME?,novice,tradeC,0,13,345,199,,5.428571429,4.722222222,0.706349207,6947,correct,1
#NAME?,novice,tradeC,0,14,345,320,,5.428571429,4.65,0.778571429,1910,correct,1
#NAME?,novice,tradeC,0,15,345,13,,5.428571429,4.631578947,0.796992482,5340,correct,1
#NAME?,novice,tradeC,0,16,331,345,,5.666666667,5.428571429,0.238095238,7126,correct,1
#NAME?,novice,tradeC,0,17,331,196,,5.666666667,4.037037037,1.62962963,2645,correct,1
#NAME?,novice,tradeC,0,18,302,331,,6.47826087,5.666666667,0.811594203,3134,correct,1
#NAME?,novice,tradeC,0,19,302,227,,6.47826087,4.344827586,2.133433284,1526,correct,1
#NAME?,novice,tradeC,0,20,302,279,,6.47826087,2.882352941,3.595907929,1235,correct,1
#NAME?,novice,tradeC,0,21,302,299,,6.47826087,6.45,0.02826087,1224,correct,1
#NAME?,novice,tradeC,0,22,302,81,,6.47826087,2.727272727,3.750988143,1405,correct,1
#NAME?,novice,tradeC,0,23,302,131,,6.47826087,3.214285714,3.263975156,1171,correct,1
#NAME?,novice,tradeC,0,24,302,162,,6.47826087,3.772727273,2.705533597,1164,correct,1
#NAME?,novice,tradeC,0,25,302,159,,6.47826087,2.347826087,4.130434783,1649,correct,1
#NAME?,novice,tradeC,0,26,302,234,,6.47826087,3.62962963,2.84863124,2722,correct,1
#NAME?,novice,tradeC,0,27,302,206,,6.47826087,3.857142857,2.621118013,4691,correct,1
#NAME?,novice,tradeC,0,28,302,318,,6.47826087,3.666666667,2.811594203,5767,correct,1
#NAME?,novice,tradeC,0,29,302,310,,6.47826087,5.24,1.23826087,9597,correct,1
#NAME?,novice,tradeC,,1,249,194,,3.666666667,2.5,1.166666667,4462,correct,1
#NAME?,novice,tradeC,,2,344,249,,5.518518519,3.666666667,1.851851852,3231,correct,1
#NAME?,novice,tradeC,,3,344,322,,5.518518519,4.4,1.118518519,6081,correct,1
#NAME?,novice,tradeC,,4,344,72,,5.518518519,4.55,0.968518519,2094,correct,1
#NAME?,novice,tradeC,,6,321,151,,4.55,3.333333333,1.216666667,2804,correct,1
#NAME?,novice,tradeC,,8,224,69,,4.444444444,3.117647059,1.326797385,1977,correct,1
#NAME?,novice,tradeC,,11,205,314,,4.333333333,2.357142857,1.976190476,2302,correct,1
#NAME?,novice,tradeC,,14,205,66,,4.333333333,3,1.333333333,2892,correct,1
#NAME?,novice,tradeC,,15,205,76,,4.333333333,3.352941176,0.980392157,2846,correct,1
#NAME?,novice,tradeC,,16,205,323,,4.333333333,2.388888889,1.944444444,2078,correct,1
#NAME?,novice,tradeC,,18,280,166,,3.75,2.75,1,2515,correct,1
#NAME?,novice,tradeC,,19,242,280,,5.923076923,3.75,2.173076923,1835,correct,1
#NAME?,novice,tradeC,,21,310,86,,5.24,4.928571429,0.311428571,1787,correct,1
#NAME?,novice,tradeC,,22,310,48,,5.24,2.666666667,2.573333333,2226,correct,1
#NAME?,novice,tradeC,,23,310,41,,5.24,3.333333333,1.906666667,2346,correct,1
#NAME?,novice,tradeC,,24,310,11,,5.24,4.142857143,1.097142857,2198,correct,1
#NAME?,novice,tradeC,,25,310,157,,5.24,2.846153846,2.393846154,1433,correct,1
#NAME?,novice,tradeC,,26,338,310,,5.6875,5.24,0.4475,8591,correct,1
#NAME?,novice,tradeC,,27,338,152,,5.6875,5.388888889,0.298611111,2161,correct,1
#NAME?,novice,tradeC,,28,302,338,,6.47826087,5.6875,0.79076087,1991,correct,1
#NAME?,novice,tradeC,,29,302,162,,6.47826087,3.772727273,2.705533597,1539,correct,1
#NAME?,novice,tradeC,,30,302,207,,6.47826087,3.481481481,2.996779389,2965,correct,1
#NAME?,novice,tradeC,,1,60,38,,4.0625,2.19047619,1.87202381,1714,correct,1
#NAME?,novice,tradeC,,2,274,60,,4.761904762,4.0625,0.699404762,4115,correct,1
#NAME?,novice,tradeC,,3,274,136,,4.761904762,4.681818182,0.08008658,3838,correct,1
#NAME?,novice,tradeC,,5,274,114,,4.761904762,2.666666667,2.095238095,1862,correct,1
#NAME?,novice,tradeC,,6,274,24,,4.761904762,3.277777778,1.484126984,1162,correct,1
#NAME?,novice,tradeC,,7,274,168,,4.761904762,3.695652174,1.066252588,1521,correct,1
#NAME?,novice,tradeC,,8,336,274,,5.529411765,4.761904762,0.767507003,1597,correct,1
#NAME?,novice,tradeC,,10,345,300,,5.428571429,2.6,2.828571429,1313,correct,1
#NAME?,novice,tradeC,,11,345,70,,5.428571429,3.666666667,1.761904762,2359,correct,1
#NAME?,novice,tradeC,,12,340,345,,6.05,5.428571429,0.621428571,1806,correct,1
#NAME?,novice,tradeC,,13,340,192,,6.05,3.533333333,2.516666667,3129,correct,1
#NAME?,novice,tradeC,,14,340,186,,6.05,4.533333333,1.516666667,2201,correct,1
#NAME?,novice,tradeC,,15,340,69,,6.05,3.117647059,2.932352941,1051,correct,1
#NAME?,novice,tradeC,,16,340,254,,6.05,3.7,2.35,1183,correct,1
#NAME?,novice,tradeC,,17,340,121,,6.05,5.178571429,0.871428571,4492,correct,1
#NAME?,novice,tradeC,,18,340,315,,6.05,2.703703704,3.346296296,1358,correct,1
#NAME?,novice,tradeC,,19,302,340,,6.47826087,6.05,0.42826087,2140,correct,1
#NAME?,novice,tradeC,,20,302,277,,6.47826087,3.8125,2.66576087,1934,correct,1
#NAME?,novice,tradeC,,21,302,177,,6.47826087,4.05,2.42826087,1136,correct,1
#NAME?,novice,tradeC,,22,302,318,,6.47826087,3.666666667,2.811594203,1822,correct,1
#NAME?,novice,tradeC,,23,302,81,,6.47826087,2.727272727,3.750988143,1443,correct,1
#NAME?,novice,tradeC,,24,302,123,,6.47826087,4.772727273,1.705533597,3053,correct,1
#NAME?,novice,tradeC,,25,302,152,,6.47826087,5.388888889,1.089371981,2042,correct,1
#NAME?,novice,tradeC,,26,302,79,,6.47826087,1.826086957,4.652173913,929,correct,1
#NAME?,novice,tradeC,,27,302,66,,6.47826087,3,3.47826087,1390,correct,1
#NAME?,novice,tradeC,,28,302,137,,6.47826087,4.428571429,2.049689441,1226,correct,1
#NAME?,novice,tradeC,,29,302,w17,,6.47826087,4.318181818,2.160079052,1170,correct,1
#NAME?,novice,tradeC,,30,302,174,,6.47826087,3.789473684,2.688787186,974,correct,1
#NAME?,novice,tradeC,,0,w16,186,,5.210526316,4.533333333,0.677192983,6209,correct,1
#NAME?,novice,tradeC,,1,w16,59,,5.210526316,3.740740741,1.469785575,3963,correct,1
#NAME?,novice,tradeC,,2,217,w16,,5.266666667,5.210526316,0.056140351,10350,correct,1
#NAME?,novice,tradeC,,3,217,49,,5.266666667,3.785714286,1.480952381,5344,correct,1
#NAME?,novice,tradeC,,4,340,217,,6.05,5.266666667,0.783333333,7503,correct,1
#NAME?,novice,tradeC,,5,340,79,,6.05,1.826086957,4.223913043,2571,correct,1
#NAME?,novice,tradeC,,7,64,239,,4.344827586,3.107142857,1.237684729,1577,correct,1
#NAME?,novice,tradeC,,8,64,158,,4.344827586,4.285714286,0.0591133,3969,correct,1
#NAME?,novice,tradeC,,9,w18,64,,5.681818182,4.344827586,1.336990596,1562,correct,1
#NAME?,novice,tradeC,,10,w18,324,,5.681818182,3.318181818,2.363636364,1635,correct,1
#NAME?,novice,tradeC,,11,w18,233,,5.681818182,3.571428571,2.110389611,5453,correct,1
#NAME?,novice,tradeC,,12,w18,43,,5.681818182,4.181818182,1.5,1538,correct,1
#NAME?,novice,tradeC,,13,w18,147,,5.681818182,3.4,2.281818182,2699,correct,1
#NAME?,novice,tradeC,,14,w18,111,,5.681818182,4.6875,0.994318182,2070,correct,1
#NAME?,novice,tradeC,,15,w18,209,,5.681818182,3.142857143,2.538961039,4663,correct,1
#NAME?,novice,tradeC,,16,w18,227,,5.681818182,4.344827586,1.336990596,5087,correct,1
#NAME?,novice,tradeC,,17,w18,3,,5.681818182,4.263157895,1.418660287,3634,correct,1
#NAME?,novice,tradeC,,18,w18,77,,5.681818182,3.4,2.281818182,2372,correct,1
#NAME?,novice,tradeC,,19,w18,197,,5.681818182,3.47826087,2.203557312,1811,correct,1
#NAME?,novice,tradeC,,20,w18,326,,5.681818182,3.4,2.281818182,2753,correct,1
#NAME?,novice,tradeC,,21,w18,125,,5.681818182,4.483870968,1.197947214,14246,correct,1
#NAME?,novice,tradeC,,22,w18,150,,5.681818182,3.217391304,2.464426878,1887,correct,1
#NAME?,novice,tradeC,,23,w18,275,,5.681818182,4.047619048,1.634199134,1250,correct,1
#NAME?,novice,tradeC,,26,286,54,,5.380952381,2.75,2.630952381,1240,correct,1
#NAME?,novice,tradeC,,27,286,314,,5.380952381,2.357142857,3.023809524,5052,correct,1
#NAME?,novice,tradeC,,28,286,218,,5.380952381,2.947368421,2.43358396,3921,correct,1
#NAME?,novice,tradeC,,29,286,131,,5.380952381,3.214285714,2.166666667,1212,correct,1
#NAME?,novice,tradeC,,30,286,173,,5.380952381,3.863636364,1.517316017,1931,correct,1
#NAME?,novice,tradeC,,0,w15,163,,5.076923077,2.526315789,2.550607288,3724,correct,1
#NAME?,novice,tradeC,,1,w15,213,,5.076923077,2.947368421,2.129554656,6655,correct,1
#NAME?,novice,tradeC,,2,w15,104,,5.076923077,4.045454545,1.031468532,9700,correct,1
#NAME?,novice,tradeC,,3,w15,102,,5.076923077,2.888888889,2.188034188,17247,correct,1
#NAME?,novice,tradeC,,5,286,w15,,5.380952381,5.076923077,0.304029304,4239,correct,1
#NAME?,novice,tradeC,,6,286,280,,5.380952381,3.75,1.630952381,6805,correct,1
#NAME?,novice,tradeC,,7,286,193,,5.380952381,4.173913043,1.207039338,6779,correct,1
#NAME?,novice,tradeC,,8,286,14,,5.380952381,2.842105263,2.538847118,3876,correct,1
#NAME?,novice,tradeC,,9,286,271,,5.380952381,4.666666667,0.714285714,9114,correct,1
#NAME?,novice,tradeC,,10,331,286,,5.666666667,5.380952381,0.285714286,3476,correct,1
#NAME?,novice,tradeC,,11,331,89,,5.666666667,5.526315789,0.140350878,4526,correct,1
#NAME?,novice,tradeC,,12,331,54,,5.666666667,2.75,2.916666667,1432,correct,1
#NAME?,novice,tradeC,,13,331,190,,5.666666667,2.944444444,2.722222223,1651,correct,1
#NAME?,novice,tradeC,,14,331,209,,5.666666667,3.142857143,2.523809524,1300,correct,1
#NAME?,novice,tradeC,,15,331,112,,5.666666667,4.48,1.186666667,3619,correct,1
#NAME?,novice,tradeC,,16,93,331,,6.166666667,5.666666667,0.5,7205,correct,1
#NAME?,novice,tradeC,,17,93,147,,6.166666667,3.4,2.766666667,6803,correct,1
#NAME?,novice,tradeC,,19,184,215,,4.625,2.956521739,1.668478261,2452,correct,1
#NAME?,novice,tradeC,,20,172,184,,6.108108108,4.625,1.483108108,1517,correct,1
#NAME?,novice,tradeC,,22,337,w18,,6.04,5.681818182,0.358181818,4021,correct,1
#NAME?,novice,tradeC,,23,337,176,,6.04,3.541666667,2.498333333,2063,correct,1
#NAME?,novice,tradeC,,25,122,252,,4.15,3.285714286,0.864285714,2482,correct,1
#NAME?,novice,tradeC,,27,122,34,,4.15,2.153846154,1.996153846,1628,correct,1
#NAME?,novice,tradeC,0,0,344,18,,5.518518519,3.52173913,1.996779389,2784,correct,1
#NAME?,novice,tradeC,0,1,344,222,,5.518518519,3.227272727,2.291245792,2395,correct,1
#NAME?,novice,tradeC,0,3,320,328,,4.65,3.764705882,0.885294118,2249,correct,1
#NAME?,novice,tradeC,0,4,320,229,,4.65,2.75,1.9,1710,correct,1
#NAME?,novice,tradeC,0,5,320,27,,4.65,4.166666667,0.483333333,2219,correct,1
#NAME?,novice,tradeC,0,6,320,273,,4.65,3.136363636,1.513636364,3033,correct,1
#NAME?,novice,tradeC,0,8,320,w19,,4.65,4.421052632,0.228947368,1416,correct,1
#NAME?,novice,tradeC,0,9,121,320,,5.178571429,4.65,0.528571429,2757,correct,1
#NAME?,novice,tradeC,0,10,121,67,,5.178571429,4.5,0.678571429,3189,correct,1
#NAME?,novice,tradeC,0,11,121,w0,,5.178571429,5.142857143,0.035714286,1211,correct,1
#NAME?,novice,tradeC,0,12,121,179,,5.178571429,3.653846154,1.524725275,1186,correct,1
#NAME?,novice,tradeC,0,13,121,318,,5.178571429,3.666666667,1.511904762,1646,correct,1
#NAME?,novice,tradeC,0,14,121,73,,5.178571429,4.769230769,0.40934066,2487,correct,1
#NAME?,novice,tradeC,0,15,121,154,,5.178571429,3.48,1.698571429,4132,correct,1
#NAME?,novice,tradeC,0,16,121,214,,5.178571429,3.05,2.128571429,3220,correct,1
